id,model_id,create_uid,write_uid,name,domain_force,active,perm_read,perm_write,perm_create,perm_unlink,global,create_date,write_date
236,93,1,1,HR: Allow HR officers from accessing employee bank accounts,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:33:40.052078,2026-03-18 05:33:40.052078
237,742,1,1,HR Contract Type: Multi Company,"['|', ('country_id', '=', False), ('country_id', 'in', user.env.companies.country_id.ids)]",t,t,t,t,t,t,2026-03-18 05:33:40.052078,2026-03-18 05:33:40.052078
238,184,1,1,Manager can edit employee plan,"[('res_model', '=', 'hr.employee')]",t,f,t,t,t,f,2026-03-18 05:33:40.052078,2026-03-18 05:33:40.052078
239,185,1,1,Manager can edit employee plan template,"[('plan_id.res_model', '=', 'hr.employee')]",t,f,t,t,t,f,2026-03-18 05:33:40.052078,2026-03-18 05:33:40.052078
240,748,1,1,Departure Reason: multi company,"[('country_code', 'in', user.env.companies.mapped('country_code') + [False])]",t,t,t,t,t,t,2026-03-18 05:33:40.052078,2026-03-18 05:33:40.052078
241,741,1,1,HR Contract: Contract Manager,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:33:40.052078,2026-03-18 05:33:40.052078
242,741,1,1,HR Contract: Multi Company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-18 05:33:40.052078,2026-03-18 05:33:40.052078
243,739,1,1,HR Payroll Structure Type: Multi Company,"['|', ('country_id', '=', False), ('country_id', 'in', user.env.companies.mapped('country_id').ids)]",t,t,t,t,t,t,2026-03-18 05:33:40.052078,2026-03-18 05:33:40.052078
244,755,1,1,Manager Expense,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
288,924,1,1,Point Of Sale Config,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
245,755,1,1,Team Approver Expense,"['|', '|', '|', '|',\n                ('employee_id.user_id', '=', user.id),\n                ('employee_id.department_id.manager_id.user_id', '=', user.id),\n                ('employee_id', 'child_of', user.employee_ids.ids),\n                ('employee_id.expense_manager_id', '=', user.id),\n                ('manager_id', '=', user.id)]",t,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
246,755,1,1,Employee Expense,"[\n                '|', '&', ('employee_id.expense_manager_id', '=', user.id), ('state', 'in', ['draft', 'submitted', 'approved', 'refused']),\n                     '&', ('employee_id.user_id', '=', user.id), ('state', '=', 'draft')\n            ]",t,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
247,755,1,1,Employees can't modify an expense that is not in draft state,"[\n                '|', '&', ('employee_id.user_id', '=', user.id), ('state', '!=', 'draft'),\n                     '&', ('employee_id.expense_manager_id', '=', user.id), ('state', 'in', ['submitted', 'approved', 'refused'])\n            ]",t,t,f,f,f,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
248,755,1,1,Expense multi company rule,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
249,466,1,1,Expense Team Approver Account Move,"[('expense_ids', '!=', False)]",t,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
250,486,1,1,Expense Team Approver Account Move Line,"[('expense_id', '!=', False)]",t,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
251,759,1,1,Employee Expense Split,"[\n                ('expense_id.state', '=', 'draft'),\n                '|', ('expense_id.employee_id.user_id', '=', user.id), ('expense_id.manager_id', '=', user.id),\n            ]",t,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
252,759,1,1,Approver Expense Split,"[\n                ('expense_id.state', 'in', ['draft', 'submitted']),\n                ('expense_id.manager_id', 'in', [user.id, False])\n            ]",t,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
253,759,1,1,All approver Expense Split,"[\n                ('expense_id.state', 'in', ['draft', 'submitted']),\n                '|', ('expense_id.employee_id.user_id', '!=', user.id), ('expense_id.manager_id', 'in', [user.id, False])\n            ]",t,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
254,759,1,1,Manager Expense Split,"[('expense_id.state', 'in', ['draft', 'submitted'])]",t,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
255,759,1,1,Accountant Expense Split,"[('expense_id.state', 'in', ('draft', 'submitted', 'approved'))]",t,t,t,t,t,f,2026-03-18 05:33:47.704597,2026-03-18 05:33:47.704597
256,761,1,1,homeworking: own,"[\n                ('employee_id', '=', user.employee_id.id)\n            ]",t,t,t,t,t,f,2026-03-18 05:33:50.439619,2026-03-18 05:33:50.439619
257,761,1,1,homeworking: admin,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:33:50.439619,2026-03-18 05:33:50.439619
258,762,1,1,Resume: employee: read all,"[(1, '=', 1)]",t,t,f,f,f,f,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
259,762,1,1,Resume: HR user: all,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
260,762,1,1,Resume: employee: create/write/unlink own,"[('employee_id.user_id','=',user.id)]",t,f,t,t,t,f,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
261,766,1,1,Employee skill: employee: read all,"[(1, '=', 1)]",t,t,f,f,f,f,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
262,766,1,1,Employee skill: HR user: read all,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
263,766,1,1,Employee skill: employee: create/write/unlink own,"[('employee_id.user_id','=',user.id)]",t,f,t,t,t,f,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
264,773,1,1,Employee Skill Report: HR user,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
265,773,1,1,Employee Skill Report: employee's manager,"[('has_department_manager_access', '=', True)]",t,t,t,t,t,f,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
266,772,1,1,Employee Skill History Report: HR user,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
267,772,1,1,Employee Skill History Report: employee's manager,"[('employee_id', 'child_of', user.employee_ids.ids)]",t,t,t,t,t,f,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
268,773,1,1,Employee Skill Report: Multi-Company Rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-18 05:33:52.086694,2026-03-18 05:33:52.086694
269,775,1,1,homeworking wizard: own,"[\n                ('employee_id', '=', user.employee_id.id)\n            ]",t,t,t,t,t,f,2026-03-18 05:33:54.044392,2026-03-18 05:33:54.044392
270,775,1,1,homeworking wizard: admin,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-18 05:33:54.044392,2026-03-18 05:33:54.044392
275,791,1,1,Date Range Type multi-company,"\n            ['|',('company_id', 'in', company_ids),('company_id','=',False)]\n        ",t,t,t,t,t,t,2026-03-18 05:40:09.120152,2026-03-18 05:40:09.120152
272,783,1,1,Withholding Tax Multi Company,"['|',('company_id','=',False),('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-18 05:36:15.400097,2026-03-29 06:25:00.756975
273,784,1,1,Withholding Tax,"['|',('company_id','=',False),('company_id','in',company_ids)]",t,t,t,t,t,t,2026-03-18 05:37:55.299978,2026-03-18 05:37:55.299978
274,785,1,1,Withholding Tax Line,"['|',('company_id','=',False),('company_id','in',company_ids)]",t,t,t,t,t,t,2026-03-18 05:37:55.299978,2026-03-18 05:37:55.299978
276,792,1,1,Date Range multi-company,"\n            ['|',('company_id', 'in', company_ids),('company_id','=',False)]\n        ",t,t,t,t,t,t,2026-03-18 05:40:09.120152,2026-03-18 05:40:09.120152
277,808,1,1,Delivery Carrier multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-18 12:25:34.329804,2026-03-18 12:25:34.329804
278,813,1,1,Shopee Account multi-company,"['|', ('company_ids', '=', False), ('company_ids', 'in', company_ids)]",t,t,t,t,t,t,2026-03-18 12:25:37.400056,2026-03-18 12:25:37.400056
279,815,1,1,Shopee Shop multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-18 12:25:37.400056,2026-03-18 12:25:37.400056
271,779,1,1,Own transaction,"['|', ('seller_id', '=', user.partner_id.id), ('subscriber_id', '=', user.partner_id.id)]",t,t,t,t,t,f,2026-03-18 05:35:00.54713,2026-03-29 06:22:47.202223
280,779,1,1,All transaction,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-29 06:22:47.202223,2026-03-29 06:22:47.202223
281,916,1,1,stock_landed_cost multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-29 10:48:55.475382,2026-03-29 10:48:55.475382
282,493,1,1,Point Of Sale Bank Statement Accountant,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
283,494,1,1,Point Of Sale Bank Statement Line POS User,"[('pos_session_id', '!=', False)]",t,t,t,t,t,f,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
284,494,1,1,Point Of Sale Bank Statement Line Accountant,"[(1, '=', 1)]",t,t,t,t,t,f,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
285,925,1,1,Point Of Sale Order,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
286,926,1,1,Point Of Sale Order Line,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
287,928,1,1,Point Of Sale Session,"[('config_id.company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
289,937,1,1,Point Of Sale Order Analysis multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
290,931,1,1,PoS Payment Method,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
291,930,1,1,PoS Payment,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
292,466,1,1,Invoice POS User,"[('pos_order_ids', '!=', False)]",t,t,t,t,t,f,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
293,486,1,1,Invoice Line POS User,"[('move_id.pos_order_ids', '!=', False)]",t,t,t,t,t,f,2026-03-30 06:57:43.846231,2026-03-30 06:57:43.846231
294,947,1,1,Restricted Record: multi-company,"\n            [('company_id', 'in', company_ids)]\n        ",t,t,t,t,t,t,2026-03-30 06:57:50.713151,2026-03-30 06:57:50.713151
295,433,1,1,POS Sales Team,"[(1,'=',1)]",t,t,t,t,t,f,2026-03-30 06:57:54.559419,2026-03-30 06:57:54.559419
296,963,1,1,mrp_production multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 07:52:50.018059,2026-03-30 07:52:50.018059
297,964,1,1,mrp_unbuild multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 07:52:50.018059,2026-03-30 07:52:50.018059
298,956,1,1,mrp_workcenter multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-30 07:52:50.018059,2026-03-30 07:52:50.018059
299,965,1,1,mrp_workorder multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 07:52:50.018059,2026-03-30 07:52:50.018059
300,952,1,1,mrp_bom multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-30 07:52:50.018059,2026-03-30 07:52:50.018059
301,953,1,1,mrp_bom_line multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-30 07:52:50.018059,2026-03-30 07:52:50.018059
302,954,1,1,mrp_bom_byproduct multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-30 07:52:50.018059,2026-03-30 07:52:50.018059
303,955,1,1,mrp_routing_workcenter multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-30 07:52:50.018059,2026-03-30 07:52:50.018059
304,960,1,1,mrp_workcenter_productivity multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 07:52:50.018059,2026-03-30 07:52:50.018059
305,985,1,1,Quality alert company rule,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 07:52:56.13228,2026-03-30 07:52:56.13228
306,984,1,1,Quality check company rule,"['|', ('company_id', 'in', company_ids), ('point_id.company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 07:52:56.13228,2026-03-30 07:52:56.13228
307,979,1,1,Control point company rule,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 07:52:56.13228,2026-03-30 07:52:56.13228
308,980,1,1,Quality Team multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-30 07:52:56.13228,2026-03-30 07:52:56.13228
309,991,1,1,MRP Report multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-03-30 07:53:02.865557,2026-03-30 07:53:02.865557
310,995,1,1,Lazada Shop multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-03-30 08:19:02.866343,2026-03-30 08:19:02.866343
