id,sequence,parent_id,create_uid,write_uid,parent_path,web_icon,action,name,active,create_date,write_date,is_studio_configuration
1093,1,8,1,1,1/8/1093/,\N,\N,"{""en_US"": ""Date ranges""}",t,2026-02-14 03:03:43.427034,2026-02-14 03:03:43.427034,\N
1094,10,1093,1,1,1/8/1093/1094/,\N,"ir.actions.act_window,1705","{""en_US"": ""Date Ranges""}",t,2026-02-14 03:03:43.427034,2026-02-14 03:03:43.427034,\N
1095,10,1093,1,1,1/8/1093/1095/,\N,"ir.actions.act_window,1706","{""en_US"": ""Date Range Types""}",t,2026-02-14 03:03:43.427034,2026-02-14 03:03:43.427034,\N
1096,10,1093,1,1,1/8/1093/1096/,\N,"ir.actions.act_window,1707","{""en_US"": ""Generate Date Ranges""}",t,2026-02-14 03:03:43.427034,2026-02-14 03:03:43.427034,\N
1097,10,282,1,1,280/282/1097/,\N,"ir.actions.act_window,1708","{""en_US"": ""Company Types""}",t,2026-02-14 03:05:08.009981,2026-02-14 03:05:08.009981,\N
1103,11,64,1,1,1/8/64/1103/,\N,"ir.actions.act_window,1747","{""en_US"": ""Jasper Report""}",t,2026-02-21 04:36:23.761127,2026-02-21 04:36:23.761127,\N
1099,1,160,1,1,321/160/1099/,\N,"ir.actions.act_window,1717","{""en_US"": ""Cheque Format""}",t,2026-02-14 03:29:16.553757,2026-02-25 12:36:14.068186,\N
1128,10,8,1,1,1/8/1128/,\N,\N,"{""en_US"": ""Automatic Database Backup""}",t,2026-03-06 08:04:51.219996,2026-03-06 08:04:51.219996,\N
1129,10,1128,1,1,1/8/1128/1129/,\N,"ir.actions.act_window,1777","{""en_US"": ""Backup Configuration""}",t,2026-03-06 08:04:51.219996,2026-03-06 08:04:51.219996,\N
199,67,148,1,1,321/144/148/199/,\N,"ir.actions.server,361","{""en_US"": ""Tax Returns""}",t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384,\N
333,20,331,1,1,329/331/333/,\N,"ir.actions.act_window,511","{""en_US"": ""Valuations""}",t,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104,\N
1,550,\N,1,1,1/,"base,static/description/settings.png",\N,"{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001,\N
131,1,321,1,1,321/131/,\N,"ir.actions.act_window,303","{""en_US"": ""Dashboard"", ""th_TH"": ""แดชบอร์ด""}",t,2026-02-02 12:45:47.890983,2026-03-13 18:57:06.492633,\N
132,2,321,1,1,321/132/,\N,\N,"{""en_US"": ""Customers"", ""th_TH"": ""ลูกค้า""}",t,2026-02-02 12:45:47.890983,2026-03-13 18:57:06.492633,\N
138,3,321,1,1,321/138/,\N,\N,"{""en_US"": ""Vendors"", ""th_TH"": ""ผู้จำหน่าย""}",t,2026-02-02 12:45:47.890983,2026-03-13 18:57:06.492633,\N
144,4,321,1,1,321/144/,\N,\N,"{""en_US"": ""Accounting"", ""th_TH"": ""การบัญชี""}",t,2026-02-02 12:45:47.890983,2026-03-13 18:57:06.492633,\N
149,7,321,1,1,321/149/,\N,\N,"{""en_US"": ""Review"", ""th_TH"": ""รีวิว""}",t,2026-02-02 12:45:47.890983,2026-03-13 18:57:06.492633,\N
1100,0,\N,1,1,1100/,"import_bridge_axis,static/description/icon.png",\N,"{""en_US"": ""Import File Dashboard""}",t,2026-02-20 08:22:28.074154,2026-04-29 08:42:20.948573,\N
1101,2,1100,1,1,1100/1101/,\N,"ir.actions.act_window,1745","{""en_US"": ""Import File Dashboard""}",t,2026-02-20 08:22:28.074154,2026-04-29 08:42:20.948573,\N
1098,20,153,1,1,321/153/1098/,\N,"ir.actions.act_window,1714","{""en_US"": ""WT Income Tax Report""}",t,2026-02-14 03:06:38.90893,2026-05-14 09:03:37.88323,\N
334,30,331,1,1,329/331/334/,\N,"ir.actions.act_window,514","{""en_US"": ""UBO""}",t,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104,\N
193,70,148,1,1,321/144/148/193/,\N,"ir.actions.act_window,326","{""en_US"": ""Lock Dates…""}",t,2026-02-02 12:46:00.3669,2026-03-13 18:56:13.101778,\N
60,5,3,1,1,1/3/60/,\N,"ir.actions.act_window,67","{""en_US"": ""Privileges""}",t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001,\N
402,55,149,1,1,321/149/402/,\N,\N,"{""en_US"": ""Purchases""}",t,2026-02-02 12:49:18.962727,2026-03-13 18:56:48.522005,\N
403,10,402,1,1,321/149/402/403/,\N,"ir.actions.act_window,651","{""en_US"": ""Bill To Receive""}",t,2026-02-02 12:49:18.962727,2026-03-13 18:56:48.522005,\N
404,10,402,1,1,321/149/402/404/,\N,"ir.actions.act_window,652","{""en_US"": ""Billed Not Received""}",t,2026-02-02 12:49:18.962727,2026-03-13 18:56:48.522005,\N
336,10,335,1,1,329/335/336/,\N,"ir.actions.client,508","{""en_US"": ""Cap Table""}",t,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104,\N
337,20,335,1,1,329/335/337/,\N,"ir.actions.act_window,507","{""en_US"": ""Cap Table Pivot""}",t,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104,\N
722,10,720,1,1,709/720/722/,\N,"ir.actions.act_window,1125","{""en_US"": ""All Timesheets"", ""th_TH"": ""ใบบันทึกเวลาทั้งหมด""}",t,2026-02-09 14:31:49.435188,2026-03-28 09:54:17.357616,\N
720,10,709,1,1,709/720/,\N,\N,"{""en_US"": ""To Validate"", ""th_TH"": ""เพื่อตรวจสอบ""}",t,2026-02-09 14:31:49.435188,2026-03-28 09:54:17.357616,\N
340,10,339,1,1,329/339/340/,\N,"ir.actions.act_window,510","{""en_US"": ""Security Classes""}",t,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104,\N
120,15,119,1,1,83/119/120/,\N,"ir.actions.act_window,152","{""en_US"": ""Call History""}",t,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543,\N
659,25,658,1,1,656/658/659/,\N,"ir.actions.act_window,1040","{""en_US"": ""All Conversations""}",t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111,\N
539,10,538,1,1,531/537/538/539/,\N,"ir.actions.act_window,864","{""en_US"": ""Carbon Analytics""}",t,2026-02-02 12:52:19.254975,2026-03-13 18:57:09.274177,\N
769,50,763,1,1,750/763/769/,\N,"ir.actions.act_window,965","{""en_US"": ""Activity Plans"", ""th_TH"": ""แผนกิจกรรม""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
768,45,763,1,1,750/763/768/,\N,"ir.actions.act_window,966","{""en_US"": ""Activity Types"", ""th_TH"": ""ประเภทกิจกรรม""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
362,230,354,1,1,341/354/362/,\N,"ir.actions.act_window,566","{""en_US"": ""Moves Analysis""}",t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425,\N
540,20,538,1,1,531/537/538/540/,\N,"ir.actions.client,861","{""en_US"": ""Carbon Footprint""}",t,2026-02-02 12:52:19.254975,2026-03-13 18:57:09.274177,\N
754,15,750,1,1,750/754/,\N,\N,"{""en_US"": ""All Tasks"", ""th_TH"": ""งานทั้งหมด""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
755,10,754,1,1,750/754/755/,\N,"ir.actions.server,1195","{""en_US"": ""All Tasks"", ""th_TH"": ""งานทั้งหมด""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
760,25,757,1,1,750/757/760/,\N,"ir.actions.server,1208","{""en_US"": ""By Location"", ""th_TH"": ""ตามสถานที่ตั้ง""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
544,30,543,1,1,531/541/543/544/,\N,"ir.actions.act_window,866","{""en_US"": ""Emission Factors""}",t,2026-02-02 12:52:19.254975,2026-03-13 18:57:09.274177,\N
545,40,543,1,1,531/541/543/545/,\N,"ir.actions.act_window,868","{""en_US"": ""Emission Sources""}",t,2026-02-02 12:52:19.254975,2026-03-13 18:57:09.274177,\N
759,15,757,1,1,750/757/759/,\N,"ir.actions.server,1205","{""en_US"": ""By Project"", ""th_TH"": ""ตามโปรเจ็กต์""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
758,10,757,1,1,750/757/758/,\N,"ir.actions.server,1202","{""en_US"": ""By User"", ""th_TH"": ""โดยผู้ใช้""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
763,50,750,1,1,750/763/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
762,20,761,1,1,750/761/762/,\N,"ir.actions.act_window,1187","{""en_US"": ""Customer Ratings"", ""th_TH"": ""การให้คะแนนลูกค้า""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
750,80,\N,1,1,750/,"industry_fsm,static/description/icon.png",\N,"{""en_US"": ""Field Service"", ""th_TH"": ""การบริการภาคสนาม""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
1188,100,1136,1,1,1136/1188/,\N,\N,"{""en_US"": ""Configuration""}",t,2026-05-23 09:05:35.208918,2026-06-12 06:22:24.892669,\N
1190,100,388,1,1,385/388/1190/,\N,"ir.actions.act_window,1843","{""en_US"": ""PO Level Approve Settings""}",t,2026-05-25 05:57:05.220032,2026-06-12 06:22:53.076004,\N
753,20,751,1,1,750/751/753/,\N,"ir.actions.server,1192","{""en_US"": ""Map"", ""th_TH"": ""แผนที่""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
751,10,750,1,1,750/751/,\N,\N,"{""en_US"": ""My Tasks"", ""th_TH"": ""งานของฉัน""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
757,20,750,1,1,750/757/,\N,\N,"{""en_US"": ""Planning"", ""th_TH"": ""การวางแผน""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
765,10,763,1,1,750/763/765/,\N,"ir.actions.act_window,1213","{""en_US"": ""Projects"", ""th_TH"": ""โปรเจ็กต์""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
761,40,750,1,1,750/761/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
222,10,221,1,1,321/149/221/222/,\N,"ir.actions.client,343","{""en_US"": ""Unrealized Currencies""}",t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384,\N
223,10,221,1,1,321/149/221/223/,\N,"ir.actions.client,352","{""en_US"": ""Deferred Revenues""}",t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384,\N
224,10,221,1,1,321/149/221/224/,\N,"ir.actions.client,351","{""en_US"": ""Deferred Expenses""}",t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384,\N
764,0,763,1,1,750/763/764/,\N,"ir.actions.act_window,1211","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
215,11,162,1,1,321/160/162/215/,\N,"ir.actions.act_window,366","{""en_US"": ""Return Types""}",t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384,\N
263,10,162,1,1,321/160/162/263/,\N,"ir.actions.act_window,410","{""en_US"": ""Fiscal Categories""}",t,2026-02-02 12:46:20.329835,2026-03-13 18:56:55.182501,\N
264,40,155,1,1,321/153/155/264/,\N,"ir.actions.client,411","{""en_US"": ""Fiscal Report""}",t,2026-02-02 12:46:20.329835,2026-03-13 18:56:55.182501,\N
267,10,266,1,1,321/149/266/267/,\N,"ir.actions.act_window,418","{""en_US"": ""Invoices To Be Issued""}",t,2026-02-02 12:46:22.232166,2026-03-13 18:57:13.883529,\N
268,10,266,1,1,321/149/266/268/,\N,"ir.actions.act_window,419","{""en_US"": ""Invoiced Not Delivered""}",t,2026-02-02 12:46:22.232166,2026-03-13 18:57:13.883529,\N
766,15,763,1,1,750/763/766/,\N,"ir.actions.act_window,1214","{""en_US"": ""Stages"", ""th_TH"": ""สถานะ""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
767,40,763,1,1,750/763/767/,\N,"ir.actions.act_window,962","{""en_US"": ""Tags"", ""th_TH"": ""แท็ก""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
752,10,751,1,1,750/751/752/,\N,"ir.actions.server,1189","{""en_US"": ""Tasks"", ""th_TH"": ""งาน""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
770,10,761,1,1,750/761/770/,\N,"ir.actions.act_window,1215","{""en_US"": ""Tasks Analysis"", ""th_TH"": ""วิเคราะห์งาน""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
756,20,754,1,1,750/754/756/,\N,"ir.actions.server,1198","{""en_US"": ""To Schedule"", ""th_TH"": ""กำหนดเวลา""}",t,2026-02-09 14:33:37.168105,2026-03-28 09:54:21.171323,\N
887,20,885,1,1,882/885/887/,\N,"ir.actions.act_window,1639","{""en_US"": ""By Role"", ""th_TH"": ""ตามหน้าที่""}",t,2026-02-09 14:40:21.562716,2026-03-28 09:54:25.985122,\N
724,100,709,1,1,709/724/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-02-09 14:31:57.285349,2026-03-28 09:54:34.23957,\N
270,2,247,1,1,226/244/247/270/,\N,"ir.actions.act_window,426","{""en_US"": ""Headers/Footers""}",t,2026-02-02 12:46:24.385107,2026-02-02 12:46:24.385107,\N
613,10,11,1,1,1/8/11/613/,\N,"ir.actions.act_window,991","{""en_US"": ""Studio Export""}",t,2026-02-06 09:47:36.581008,2026-03-13 18:56:28.222115,\N
204,2,153,1,1,321/153/204/,\N,\N,"{""en_US"": ""Ledgers""}",t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384,\N
219,10,218,1,1,321/149/218/219/,\N,"ir.actions.act_window,369","{""en_US"": ""Working Files""}",t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384,\N
221,50,149,1,1,321/149/221/,\N,\N,"{""en_US"": ""Regularization Entries""}",t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384,\N
1134,1,1,1,1,1/1134/,\N,"ir.actions.act_window,1783","{""en_US"": ""Remove Data""}",t,2026-03-18 10:08:44.132676,2026-03-18 10:08:44.132676,\N
271,15,187,1,1,1/8/187/271/,\N,"ir.actions.act_window,427","{""en_US"": ""Sale Order Spreadsheets""}",t,2026-02-02 12:46:25.569102,2026-03-20 02:19:34.268983,\N
155,4,153,1,1,321/153/155/,\N,\N,"{""en_US"": ""Taxes & Fiscal""}",t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983,\N
322,10,144,1,1,321/144/322/,\N,\N,"{""en_US"": ""Assets & Liabilities""}",t,2026-02-02 12:47:39.359179,2026-03-13 18:57:06.492633,\N
415,10,414,1,1,405/414/415/,\N,"ir.actions.act_window,659","{""en_US"": ""Maintenance Requests Analysis""}",t,2026-02-02 12:49:47.29072,2026-02-02 12:49:47.29072,\N
430,1,429,1,1,422/428/429/430/,\N,"ir.actions.act_window,670","{""en_US"": ""Onboarding / Offboarding""}",t,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669,\N
446,95,444,1,1,422/444/446/,\N,"ir.actions.act_window,697","{""en_US"": ""Training Attendances""}",t,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077,\N
448,15,443,1,1,422/426/443/448/,\N,"ir.actions.act_window,704","{""en_US"": ""Skills Inventory""}",t,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077,\N
533,20,531,1,1,531/533/,\N,\N,"{""en_US"": ""Collect""}",t,2026-02-02 12:52:19.254975,2026-03-13 18:57:09.274177,\N
535,10,534,1,1,531/533/534/535/,\N,"ir.actions.act_window,862","{""en_US"": ""Emitted Emissions""}",t,2026-02-02 12:52:19.254975,2026-03-13 18:57:09.274177,\N
536,20,534,1,1,531/533/534/536/,\N,"ir.actions.act_window,863","{""en_US"": ""Offset Emissions""}",t,2026-02-02 12:52:19.254975,2026-03-13 18:57:09.274177,\N
1048,1,1047,1,1,341/346/1047/1048/,\N,"ir.actions.client,1628","{""en_US"": ""Reset Linked Printers""}",t,2026-02-09 14:47:56.764864,2026-03-14 03:55:45.200024,\N
1046,5,1045,1,1,1041/1044/1045/1046/,\N,"ir.actions.client,1628","{""en_US"": ""Reset Linked Printers""}",t,2026-02-09 14:47:53.764867,2026-02-09 14:47:53.764867,\N
627,90,618,1,1,614/615/618/627/,\N,"ir.actions.act_window,995","{""en_US"": ""Technical Pages""}",t,2026-02-09 14:09:26.195343,2026-02-09 14:09:26.195343,\N
546,50,543,1,1,531/541/543/546/,\N,"ir.actions.act_window,869","{""en_US"": ""Gases""}",t,2026-02-02 12:52:19.254975,2026-03-13 18:57:09.274177,\N
547,60,543,1,1,531/541/543/547/,\N,"ir.actions.act_window,870","{""en_US"": ""Source Databases""}",t,2026-02-02 12:52:19.254975,2026-03-13 18:57:09.274177,\N
550,10,549,1,1,531/537/549/550/,\N,"ir.actions.act_window,874","{""en_US"": ""Sex Parity""}",t,2026-02-02 12:52:22.08584,2026-03-13 18:57:26.546204,\N
551,20,549,1,1,531/537/549/551/,\N,"ir.actions.act_window,875","{""en_US"": ""Pay Gap""}",t,2026-02-02 12:52:22.08584,2026-03-13 18:57:26.546204,\N
569,30,172,1,1,321/160/172/569/,\N,"ir.actions.act_window,894","{""en_US"": ""Withholding Tax""}",t,2026-02-02 12:55:02.743545,2026-03-13 18:57:35.045693,\N
660,50,658,1,1,656/658/660/,\N,"ir.actions.act_window,1042","{""en_US"": ""Looking for Help""}",t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111,\N
570,30,138,1,1,321/138/570/,\N,"ir.actions.act_window,897","{""en_US"": ""WT Certificates""}",t,2026-02-02 12:55:27.747003,2026-03-13 18:57:52.285674,\N
566,5,285,1,1,280/282/285/566/,\N,"ir.actions.act_window,891","{""en_US"": ""Zips""}",t,2026-02-02 12:54:46.031212,2026-02-02 12:54:46.031212,\N
567,4,285,1,1,280/282/285/567/,\N,"ir.actions.act_window,892","{""en_US"": ""Cities""}",t,2026-02-02 12:54:46.031212,2026-02-02 12:54:46.031212,\N
568,50,285,1,1,280/282/285/568/,\N,"ir.actions.act_window,893","{""en_US"": ""Import from Geonames""}",t,2026-02-02 12:54:46.877956,2026-02-02 12:54:46.877956,\N
667,25,662,1,1,656/662/667/,\N,"ir.actions.act_window,1045","{""en_US"": ""Expertise""}",t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111,\N
668,15,663,1,1,656/663/668/,\N,"ir.actions.act_window,1046","{""en_US"": ""Member History""}",t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111,\N
607,35,531,1,1,531/607/,\N,\N,"{""en_US"": ""Act""}",t,2026-02-04 07:31:38.990375,2026-03-13 18:57:27.916956,\N
608,10,607,1,1,531/607/608/,\N,"ir.actions.server,977","{""en_US"": ""Initiatives""}",t,2026-02-04 07:31:38.990375,2026-03-13 18:57:27.916956,\N
603,10,596,1,1,587/596/603/,\N,"ir.actions.act_window,961","{""en_US"": ""Project Roles""}",t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472,\N
671,10,663,1,1,656/663/671/,\N,"ir.actions.act_window,1051","{""en_US"": ""Ongoing Sessions""}",t,2026-02-09 14:30:08.116028,2026-02-09 14:30:08.116028,\N
672,10,663,1,1,656/663/672/,\N,"ir.actions.act_window,1052","{""en_US"": ""Escalated Sessions""}",t,2026-02-09 14:30:08.116028,2026-02-09 14:30:08.116028,\N
673,10,663,1,1,656/663/673/,\N,"ir.actions.act_window,1053","{""en_US"": ""Ongoing Call Sessions""}",t,2026-02-09 14:30:08.116028,2026-02-09 14:30:08.116028,\N
674,10,663,1,1,656/663/674/,\N,"ir.actions.act_window,1054","{""en_US"": ""Sessions Handled by Agent""}",t,2026-02-09 14:30:08.116028,2026-02-09 14:30:08.116028,\N
675,10,663,1,1,656/663/675/,\N,"ir.actions.act_window,1055","{""en_US"": ""Sessions Handled by Bot""}",t,2026-02-09 14:30:08.116028,2026-02-09 14:30:08.116028,\N
681,2,678,1,1,677/678/681/,\N,"ir.actions.act_window,1075","{""en_US"": ""By Talent Pools""}",t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164,\N
721,10,720,1,1,709/720/721/,\N,"ir.actions.act_window,1124","{""en_US"": ""Last Period""}",t,2026-02-09 14:31:49.435188,2026-03-28 09:54:17.357616,\N
725,15,724,1,1,709/724/725/,\N,"ir.actions.act_window,1139","{""en_US"": ""Billing Time Targets""}",t,2026-02-09 14:31:57.285349,2026-03-28 09:54:34.23957,\N
706,3,683,1,1,677/683/706/,\N,"ir.actions.act_window,1097","{""en_US"": ""Hiring Velocity""}",t,2026-02-09 14:31:04.626636,2026-02-09 14:31:04.626636,\N
726,15,724,1,1,709/724/726/,\N,"ir.actions.act_window,1138","{""en_US"": ""Billing Time Targets""}",t,2026-02-09 14:31:57.285349,2026-03-28 09:54:34.23957,\N
855,35,851,1,1,845/851/855/,\N,"ir.actions.act_window,1357","{""en_US"": ""Quality Spreadsheet Templates""}",t,2026-02-09 14:36:34.860462,2026-03-14 03:27:33.574507,\N
857,6,856,1,1,845/856/857/,\N,"ir.actions.act_window,1348","{""en_US"": ""Quality Alerts Analysis""}",t,2026-02-09 14:36:34.860462,2026-03-14 03:27:33.574507,\N
1081,10,1074,1,1,614/1068/1074/1081/,\N,"ir.actions.act_window,1691","{""en_US"": ""Product Ribbons""}",t,2026-02-13 04:27:01.686903,2026-02-13 04:27:01.686903,\N
908,300,905,1,1,897/905/908/,\N,"ir.actions.act_window,1446","{""en_US"": ""Overtime Rulesets""}",t,2026-02-09 14:41:08.452798,2026-02-09 14:41:08.452798,\N
1065,21,416,1,1,405/416/1065/,\N,"ir.actions.act_window,1674","{""en_US"": ""Config Prefix""}",t,2026-02-12 02:54:52.459927,2026-03-18 09:49:49.869618,\N
910,20,894,1,1,882/894/910/,\N,"ir.actions.act_window,1448","{""en_US"": ""Planning / Attendance Analysis""}",t,2026-02-09 14:41:16.480118,2026-02-09 14:41:16.480118,\N
1089,150,1082,1,1,614/632/1082/1089/,\N,"ir.actions.act_window,1687","{""en_US"": ""Product Feeds""}",t,2026-02-13 04:27:01.686903,2026-02-13 04:27:01.686903,\N
1152,3,280,613,613,280/1152/,\N,"ir.actions.act_window,1809","{""en_US"": ""7-11 Tag""}",t,2026-04-17 12:21:05.091988,2026-04-17 12:21:05.091988,\N
382,155,\N,1,1,382/,"stock_barcode,static/description/icon.png","ir.actions.client,626","{""en_US"": ""Barcode"", ""th_TH"": ""บาร์โค้ด""}",t,2026-02-02 12:48:45.988436,2026-05-04 07:16:21.909772,\N
930,15,899,1,1,897/899/930/,\N,"ir.actions.act_window,1478","{""en_US"": ""Time Off Ledger""}",t,2026-02-09 14:41:55.704187,2026-02-09 14:41:55.704187,\N
953,5,538,1,1,531/537/538/953/,\N,"ir.actions.act_window,1497","{""en_US"": ""Employee Commuting""}",t,2026-02-09 14:42:46.809061,2026-03-13 18:57:26.937023,\N
968,20,963,1,1,955/963/968/,\N,"ir.actions.act_window,672","{""en_US"": ""Employee Records""}",t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184,\N
969,30,963,1,1,955/963/969/,\N,"ir.actions.act_window,1534","{""en_US"": ""Salary Adjustments""}",t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184,\N
971,80,965,1,1,955/965/971/,\N,"ir.actions.act_window,1529","{""en_US"": ""Pay Runs""}",t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184,\N
975,13,966,1,1,955/966/975/,\N,"ir.actions.act_window,1519","{""en_US"": ""Payslip Work Days Lines""}",t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184,\N
976,14,966,1,1,955/966/976/,\N,"ir.actions.act_window,1533","{""en_US"": ""Payslip Other Inputs""}",t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184,\N
980,32,978,1,1,955/957/978/980/,\N,"ir.actions.act_window,1515","{""en_US"": ""Salary Input Sections""}",t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184,\N
985,40,978,1,1,955/957/978/985/,\N,"ir.actions.act_window,1532","{""en_US"": ""Salary Input Types""}",t,2026-02-09 14:43:34.575184,2026-02-09 14:43:34.575184,\N
1067,101,793,2,613,793/1067/,\N,"ir.actions.act_window,1676","{""en_US"": ""Master Operation""}",f,2026-02-13 04:16:52.29676,2026-02-20 08:15:07.70271,\N
988,75,956,1,1,955/956/988/,\N,"ir.actions.act_window,1557","{""en_US"": ""Time Offs""}",t,2026-02-09 14:43:45.08732,2026-02-09 14:43:45.08732,\N
1012,1,1009,1,1,1000/1009/1012/,\N,"ir.actions.act_window,1594","{""en_US"": ""Referral Analysis""}",t,2026-02-09 14:45:21.22114,2026-02-09 14:45:21.22114,\N
2,50,1,1,1,1/2/,\N,\N,"{""en_US"": ""Custom Shortcuts"", ""th_TH"": ""ทางลัดกำหนดเอง""}",t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001,\N
1166,100,1,1,1,1/1166/,\N,\N,"{""en_US"": ""Master Data""}",t,2026-05-16 02:44:53.70805,2026-05-16 02:44:53.70805,\N
1167,20,1166,1,1,1/1166/1167/,\N,\N,"{""en_US"": ""Inventory""}",t,2026-05-16 02:44:53.70805,2026-05-16 02:44:53.70805,\N
1168,10,1167,1,1,1/1166/1167/1168/,\N,"ir.actions.act_window,1825","{""en_US"": ""Part Type""}",t,2026-05-16 02:44:53.70805,2026-05-16 02:44:53.70805,\N
1169,20,1167,1,1,1/1166/1167/1169/,\N,"ir.actions.act_window,1826","{""en_US"": ""Part Code""}",t,2026-05-16 02:44:53.70805,2026-05-16 02:44:53.70805,\N
1159,10,1158,1,1,1158/1159/,\N,"ir.actions.act_window,1821","{""en_US"": ""Parent Companies""}",t,2026-05-14 07:12:28.971242,2026-05-22 04:39:32.182402,\N
1160,20,1158,1,1,1158/1160/,\N,"ir.actions.act_window,1822","{""en_US"": ""Brands""}",t,2026-05-14 07:12:28.971242,2026-05-22 04:39:32.182402,\N
1170,30,1158,1,1,1158/1170/,\N,"ir.actions.act_window,1827","{""en_US"": ""Store Types""}",t,2026-05-18 04:07:04.556961,2026-05-22 04:39:32.182402,\N
1161,90,1158,1,1,1158/1161/,\N,\N,"{""en_US"": ""Configuration""}",t,2026-05-14 07:12:28.971242,2026-05-22 04:39:32.182402,\N
1162,10,1161,1,1,1158/1161/1162/,\N,"ir.actions.act_window,1821","{""en_US"": ""Parent Companies""}",t,2026-05-14 07:12:28.971242,2026-05-22 04:39:32.182402,\N
1163,20,1161,1,1,1158/1161/1163/,\N,"ir.actions.act_window,1822","{""en_US"": ""Brands""}",t,2026-05-14 07:12:28.971242,2026-05-22 04:39:32.182402,\N
1171,30,1161,1,1,1158/1161/1171/,\N,"ir.actions.act_window,1827","{""en_US"": ""Store Types""}",t,2026-05-18 04:07:04.556961,2026-05-22 04:39:32.182402,\N
1164,200,227,1,1,226/227/1164/,\N,"ir.actions.act_window,1821","{""en_US"": ""Parent Companies""}",t,2026-05-14 07:12:28.971242,2026-05-22 04:39:32.182402,\N
1165,210,227,1,1,226/227/1165/,\N,"ir.actions.act_window,1822","{""en_US"": ""Brands""}",t,2026-05-14 07:12:28.971242,2026-05-22 04:39:32.182402,\N
