id,name,partner_id,currency_id,sequence,create_date,parent_path,parent_id,paperformat_id,external_report_layout_id,create_uid,write_uid,email,phone,font,primary_color,secondary_color,layout_background,report_header,report_footer,company_details,active,uses_default_logo,write_date,logo_web,resource_calendar_id,alias_domain_id,email_primary_color,email_secondary_color,snailmail_color,snailmail_cover,snailmail_duplex,fiscalyear_last_day,transfer_account_id,default_cash_difference_income_account_id,default_cash_difference_expense_account_id,account_journal_suspense_account_id,account_journal_early_pay_discount_gain_account_id,account_journal_early_pay_discount_loss_account_id,account_sale_tax_id,account_purchase_tax_id,account_purchase_receipt_fiscal_position_id,currency_exchange_journal_id,income_currency_exchange_account_id,expense_currency_exchange_account_id,incoterm_id,batch_payment_sequence_id,account_opening_move_id,account_default_pos_receivable_account_id,expense_accrual_account_id,revenue_accrual_account_id,automatic_entry_default_journal_id,domestic_fiscal_position_id,account_fiscal_country_id,tax_cash_basis_journal_id,account_cash_basis_base_account_id,account_discount_income_allocation_id,account_discount_expense_allocation_id,income_account_id,expense_account_id,price_difference_account_id,fiscalyear_last_month,chart_template,bank_account_code_prefix,cash_account_code_prefix,transfer_account_code_prefix,tax_calculation_rounding_method,terms_type,quick_edit_mode,account_price_include,fiscalyear_lock_date,tax_lock_date,sale_lock_date,purchase_lock_date,hard_lock_date,account_opening_date,invoice_terms,invoice_terms_html,expects_chart_of_accounts,anglo_saxon_accounting,qr_code,link_qr_code,display_invoice_amount_total_words,display_invoice_tax_company_currency,account_use_credit_limit,tax_exigibility,account_storno,restrictive_audit_trail,autopost_bills,signing_user,deferred_expense_journal_id,deferred_expense_account_id,deferred_revenue_journal_id,deferred_revenue_account_id,generate_deferred_expense_entries_method,deferred_expense_amount_computation_method,generate_deferred_revenue_entries_method,deferred_revenue_amount_computation_method,invoicing_switch_threshold,predict_bill_product,sign_invoice,currency_interval_unit,currency_provider,currency_next_execution_date,account_return_reminder_day,account_tax_return_journal_id,account_revaluation_journal_id,account_revaluation_expense_provision_account_id,account_revaluation_income_provision_account_id,account_representative_id,account_return_periodicity,totals_below_sections,account_last_return_cron_refresh,quotation_validity_days,sale_discount_product_id,downpayment_account_id,sale_onboarding_payment_method,portal_confirmation_sign,portal_confirmation_pay,prepayment_percent,sale_order_template_id,gain_account_id,loss_account_id,nomenclature_id,internal_transit_location_id,stock_mail_confirmation_template_id,annual_inventory_day,annual_inventory_month,stock_confirmation_type,stock_move_email_validation,stock_text_confirmation,horizon_days,account_stock_journal_id,account_stock_valuation_id,account_production_wip_account_id,account_production_wip_overhead_account_id,inventory_period,inventory_valuation,cost_method,stock_sms_confirmation_template_id,has_received_warning_stock_sms,security_lead,po_lock,po_double_validation,po_double_validation_amount,days_to_purchase,hr_presence_control_email_amount,contract_expiration_notice_period,work_permit_expiration_notice_period,hr_presence_control_ip_list,employee_properties_definition,hr_presence_control_login,hr_presence_control_email,hr_presence_control_ip,hr_presence_control_attendance,expense_journal_id,expense_extract_show_ocr_option_selection,signing_certificate_id,sign_terms_type,sign_terms,sign_terms_html,lc_journal_id,social_twitter,social_facebook,social_github,social_linkedin,social_youtube,social_instagram,social_tiktok,social_discord,job_properties_definition,recruitment_extract_show_ocr_option_selection,project_time_mode_id,timesheet_encode_uom_id,internal_project_id,timesheet_mail_employee_delay,timesheet_mail_delay,timesheet_mail_employee_interval,timesheet_mail_interval,timesheet_mail_employee_allow,timesheet_mail_allow,timesheet_mail_employee_nextdate,timesheet_mail_nextdate,timesheet_show_rates,timesheet_show_leaderboard,documents_employee_folder_id,employee_subfolders,documents_hr_settings,product_folder_id,documents_product_settings,documents_project_folder_id,account_folder_id,planning_generation_interval,planning_self_unassign_days_before,planning_employee_unavailabilities,overtime_company_threshold,overtime_employee_threshold,attendance_kiosk_delay,attendance_kiosk_mode,attendance_barcode_source,attendance_kiosk_key,attendance_overtime_validation,hr_attendance_display_overtime,attendance_kiosk_use_pin,attendance_from_systray,auto_check_out,absence_management,attendance_device_tracking,auto_check_out_tolerance,leave_timesheet_task_id,documents_fleet_folder,documents_fleet_settings,weekly_days_at_office,ytd_reset_day,ytd_reset_month,worker_payroll_folder_id,batch_payroll_move_lines,deferred_time_off_manager,appraisal_confirm_mail_template,duration_after_recruitment,duration_first_appraisal,duration_next_appraisal,appraisal_plan,manufacturing_period_to_display_year,manufacturing_period_to_display_month,manufacturing_period_to_display_week,manufacturing_period_to_display_day,manufacturing_period,mrp_mps_show_starting_inventory,mrp_mps_show_demand_forecast,mrp_mps_show_actual_demand,mrp_mps_show_indirect_demand,mrp_mps_show_indirect_actual_demand,mrp_mps_show_to_replenish,mrp_mps_show_actual_replenishment,mrp_mps_show_safety_stock,mrp_mps_show_available_to_promise,mrp_mps_show_actual_demand_year_minus_1,mrp_mps_show_actual_demand_year_minus_2,intrastat_region_id,intrastat_transport_mode_id,intrastat_default_invoice_transaction_code_id,intrastat_default_refund_transaction_code_id,intercompany_purchase_journal_id,intercompany_user_id,intercompany_document_state,intercompany_generate_bills_refund,intercompany_generate_sales_orders,intercompany_generate_purchase_orders,intercompany_warehouse_id,intercompany_receipt_type_id,intercompany_sync_delivery_receipt,subcontracting_location_id,biller_id,company_promptpay,promptpay_id,qr_code_promptpay,account_discount_product_id,purchase_discount_product_id
1,บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด,1,134,\N,2026-02-02 12:34:59.026001,1/,\N,1,211,\N,1,bhpro.co.th,,Lato,#183684,#7e8dae,Blank,\N,"{""en_US"": ""<p>bhpro.co.th 0135555002849</p>""}","{""en_US"": ""<p data-oe-version=\\""2.0\\""><span class=\\""h5-fs\\""><strong>บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด<br></strong>84/47-48 หมู่ที่ 3 ซอยคลองหลวง 16 ถนนพหลโยธิน ต.คลองหนึ่ง<br>อ.คลองหลวง, จ.ปทุมธานี, ประเทศไทย <span class=\\""h5-fs\\"">12120</span></span> </p>""}",t,t,2026-07-13 14:32:10.046258,\N,3,\N,#FFFFFF,#243dff,t,\N,\N,31,4,82,142,3,81,76,2,1,\N,4,79,140,\N,1,\N,7,\N,\N,\N,\N,217,5,\N,\N,\N,73,83,\N,12,th,11120,11110,l10n_th_account_11120,round_globally,plain,\N,tax_excluded,2026-02-28,2026-02-28,2026-02-28,2026-02-28,\N,\N,"{""en_US"": ""<div data-oe-version=\\""2.0\\"">JAJA\\""<br>ASU\\""<br>JSJS\\""<br>SJSJS<br><br></div>""}","{""en_US"": ""<div>\\n            <h1>STANDARD TERMS AND CONDITIONS OF SALE</h1>\\n            <p>You should update this document to reflect your T&amp;C.</p>\\n            <p>Below text serves as a suggestion and doesn’t engage Odoo S.A. responsibility.</p>\\n            <ol>\\n                <li>\\n                    The client explicitly waives its own standard terms and conditions, even if these were drawn up after these standard terms and conditions of sale. In order to be valid, any derogation must be expressly agreed to in advance in writing.\\n                </li>\\n                <li>\\n                    Our invoices are payable within 21 working days, unless another payment timeframe is indicated on either the invoice or the order. In the event of non-payment by the due date, บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด reserves the right to request a fixed interest payment amounting to 10% of the sum remaining due. บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด will be authorized to suspend any provision of services without prior warning in the event of late payment.\\n                </li>\\n                <li>\\n                    If a payment is still outstanding more than sixty (60) days after the due payment date, บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด reserves the right to call on the services of a debt recovery company. All legal expenses will be payable by the client.\\n                </li>\\n                <li>\\n                    Certain countries apply withholding at source on the amount of invoices, in accordance with their internal legislation. Any withholding at source will be paid by the client to the tax authorities. Under no circumstances can บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด become involved in costs related to a country's legislation. The amount of the invoice will therefore be due to บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด in its entirety and does not include any costs relating to the legislation of the country in which the client is located.\\n                </li>\\n                <li>\\n                    บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด undertakes to do its best to supply performant services in due time in accordance with the agreed timeframes. However, none of its obligations can be considered as being an obligation to achieve results. บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด cannot under any circumstances, be required by the client to appear as a third party in the context of any claim for damages filed against the client by an end consumer.\\n                </li>\\n                <li>\\n                    In order for it to be admissible, บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด must be notified of any claim by means of a letter sent by recorded delivery to its registered office within 8 days of the delivery of the goods or the provision of the services.\\n                </li>\\n                <li>\\n                    All our contractual relations will be governed exclusively by ประเทศไทย law.\\n                </li>\\n            </ol>\\n        </div>"", ""th_TH"": ""<div>\\n            <h1>ข้อกำหนดและเงื่อนไขมาตรฐานของการขาย</h1>\\n            <p>คุณควรอัปเดตเอกสารนี้เพื่อให้สอดคล้องกับข้อกำหนดและเงื่อนไขของคุณ</p>\\n            <p>ข้อความด้านล่างทำหน้าที่เป็นการแนะนำและไม่เกี่ยวข้องกับความรับผิดชอบของ Odoo S.A.</p>\\n            <ol>\\n                <li>\\n                    ลูกค้าได้สละสิทธิ์ในข้อกำหนดและเงื่อนไขมาตรฐานของตนเองอย่างชัดเจน แม้ว่าข้อกำหนดเหล่านี้จะถูกร่างขึ้นหลังจากข้อกำหนดและเงื่อนไขมาตรฐานในการขายเหล่านี้ก็ตาม เพื่อให้มีผลบังคับใช้ การเสื่อมเสียและความเสียหายใดก็ตามจะต้องได้รับการยินยอมอย่างชัดแจ้งล่วงหน้าเป็นลายลักษณ์อักษร\\n                </li>\\n                <li>\\n                    Our invoices are payable within 21 working days, unless another payment timeframe is indicated on either the invoice or the order. In the event of non-payment by the due date, บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด reserves the right to request a fixed interest payment amounting to 10% of the sum remaining due. บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด will be authorized to suspend any provision of services without prior warning in the event of late payment.\\n                </li>\\n                <li>\\n                    If a payment is still outstanding more than sixty (60) days after the due payment date, บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด reserves the right to call on the services of a debt recovery company. All legal expenses will be payable by the client.\\n                </li>\\n                <li>\\n                    Certain countries apply withholding at source on the amount of invoices, in accordance with their internal legislation. Any withholding at source will be paid by the client to the tax authorities. Under no circumstances can บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด become involved in costs related to a country's legislation. The amount of the invoice will therefore be due to บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด in its entirety and does not include any costs relating to the legislation of the country in which the client is located.\\n                </li>\\n                <li>\\n                    บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด undertakes to do its best to supply performant services in due time in accordance with the agreed timeframes. However, none of its obligations can be considered as being an obligation to achieve results. บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด cannot under any circumstances, be required by the client to appear as a third party in the context of any claim for damages filed against the client by an end consumer.\\n                </li>\\n                <li>\\n                    In order for it to be admissible, บริษัท บีเอช โปร อินเตอร์เนชั่นเนล จำกัด must be notified of any claim by means of a letter sent by recorded delivery to its registered office within 8 days of the delivery of the goods or the provision of the services.\\n                </li>\\n                <li>\\n                    All our contractual relations will be governed exclusively by ประเทศไทย law.\\n                </li>\\n            </ol>\\n        </div>""}",t,f,f,\N,\N,t,t,t,f,\N,f,2,3,3,3,51,on_validation,month,on_validation,month,\N,\N,t,monthly,bot,2026-08-01,7,7,\N,\N,\N,\N,monthly,f,\N,15,\N,\N,\N,t,\N,1,\N,\N,\N,1,10,34,31,12,sms,\N,f,10,8,11,13,\N,daily,real_time,average,2,\N,3,lock,two_step,1.00,\N,\N,7,60,\N,\N,t,\N,\N,t,\N,auto_send,\N,plain,"{""en_US"": ""<h1 style=\\""text-align: center; \\"">Terms &amp; Conditions</h1>\\n        <p>Your conditions...</p>"", ""th_TH"": ""<h1 style=\\""text-align: center; \\"">เงื่อนไขและข้อกำหนด</h1>\\n        <p>เงื่อนไขของคุณ...</p>""}","{""en_US"": ""<h1 style=\\""text-align: center; \\"">Terms &amp; Conditions</h1>\\n        <p>Your conditions...</p>"", ""th_TH"": ""<h1 style=\\""text-align: center; \\"">เงื่อนไขและข้อกำหนด</h1>\\n        <p>เงื่อนไขของคุณ...</p>""}",3,\N,\N,\N,\N,\N,\N,\N,\N,\N,auto_send,4,4,2,1,3,weeks,weeks,t,t,2026-07-20 14:32:10,2026-07-01 14:32:20,\N,\N,15,\N,t,22,t,23,3,6,\N,switch,0,0,10,barcode_manual,front,1d7dc557-4349-4963-b6ba-66806a3849b3,no_validation,\N,\N,\N,\N,\N,\N,2,636,34,t,3,1,1,\N,\N,\N,84,6,6,12,t,3,6,12,30,month,t,t,\N,t,\N,t,\N,t,\N,\N,\N,\N,\N,\N,\N,2,1,draft,\N,\N,\N,\N,\N,t,17,\N,\N,\N,\N,185906,212853
