id,sequence,parent_id,create_uid,write_uid,parent_path,web_icon,action,name,active,create_date,write_date
87,1,86,1,1,83/86/87/,\N,"ir.actions.client,141","{""en_US"": ""Notifications"", ""th_TH"": ""การแจ้งเตือน""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
88,5,86,1,1,83/86/88/,\N,"ir.actions.client,142","{""en_US"": ""Voice & Video"", ""th_TH"": ""เสียงและวิดีโอ""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
89,15,86,1,1,83/86/89/,\N,"ir.actions.act_window,126","{""en_US"": ""Canned Responses"", ""th_TH"": ""การตอบกลับสำเร็จรูป""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
90,25,86,1,1,83/86/90/,\N,"ir.actions.act_window,127","{""en_US"": ""Roles"", ""th_TH"": ""บทบาท""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
91,1,10,1,1,1/8/10/91/,\N,"ir.actions.act_window,115","{""en_US"": ""Emails"", ""th_TH"": ""อีเมล""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
92,11,10,1,1,1/8/10/92/,\N,"ir.actions.act_window,144","{""en_US"": ""Aliases"", ""th_TH"": ""นามแฝง""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
93,12,10,1,1,1/8/10/93/,\N,"ir.actions.act_window,143","{""en_US"": ""Alias Domains"", ""th_TH"": ""โดเมนนามแฝง""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
94,6,10,1,1,1/8/10/94/,\N,"ir.actions.act_window,109","{""en_US"": ""Incoming Mail Servers"", ""th_TH"": ""เซิร์ฟเวอร์อีเมลขาเข้า""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
95,10,10,1,1,1/8/10/95/,\N,"ir.actions.act_window,150","{""en_US"": ""Email Templates"", ""th_TH"": ""เทมเพลตอีเมล""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
96,20,10,1,1,1/8/10/96/,\N,"ir.actions.act_window,123","{""en_US"": ""Channels"", ""th_TH"": ""ช่อง""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
97,21,10,1,1,1/8/10/97/,\N,"ir.actions.act_window,119","{""en_US"": ""Channels/Members"", ""th_TH"": ""ช่องทาง/สมาชิก""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
98,22,10,1,1,1/8/10/98/,\N,"ir.actions.act_window,145","{""en_US"": ""Mail Gateway Allowed"", ""th_TH"": ""อนุญาตให้ใช้เกตเวย์เมล""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
99,1,8,1,1,1/8/99/,\N,\N,"{""en_US"": ""Discuss"", ""th_TH"": ""แชท""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
100,1,99,1,1,1/8/99/100/,\N,"ir.actions.act_window,113","{""en_US"": ""Messages"", ""th_TH"": ""ข้อความ""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
101,2,99,1,1,1/8/99/101/,\N,"ir.actions.act_window,114","{""en_US"": ""Scheduled Messages"", ""th_TH"": ""ข้อความที่กำหนด""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
102,4,99,1,1,1/8/99/102/,\N,"ir.actions.act_window,110","{""en_US"": ""Subtypes"", ""th_TH"": ""ชนิดย่อย""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
103,5,99,1,1,1/8/99/103/,\N,"ir.actions.act_window,111","{""en_US"": ""Tracking Values"", ""th_TH"": ""ค่าการติดตาม""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
104,20,99,1,1,1/8/99/104/,\N,"ir.actions.act_window,112","{""en_US"": ""Notifications"", ""th_TH"": ""การแจ้งเตือน""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
105,21,99,1,1,1/8/99/105/,\N,"ir.actions.act_window,117","{""en_US"": ""Followers"", ""th_TH"": ""ผู้ติดตาม""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
106,22,99,1,1,1/8/99/106/,\N,"ir.actions.act_window,152","{""en_US"": ""Email Blacklist"", ""th_TH"": ""อีเมลบัญชีแบล็คลิสต์""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
107,50,99,1,1,1/8/99/107/,\N,"ir.actions.act_window,149","{""en_US"": ""User Settings"", ""th_TH"": ""การตั้งค่าผู้ใช้""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
108,51,99,1,1,1/8/99/108/,\N,"ir.actions.act_window,146","{""en_US"": ""Guests"", ""th_TH"": ""ลูกค้า""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
109,52,99,1,1,1/8/99/109/,\N,"ir.actions.act_window,120","{""en_US"": ""RTC sessions"", ""th_TH"": ""เซสชัน RTC""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
110,53,99,1,1,1/8/99/110/,\N,"ir.actions.act_window,118","{""en_US"": ""ICE Servers"", ""th_TH"": ""เซิร์ฟเวอร์ ICE""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
111,54,99,1,1,1/8/99/111/,\N,"ir.actions.act_window,147","{""en_US"": ""Message Reactions"", ""th_TH"": ""การโต้ตอบต่อข้อความ""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
112,55,99,1,1,1/8/99/112/,\N,"ir.actions.act_window,121","{""en_US"": ""Link Previews"", ""th_TH"": ""ลิงก์ตัวอย่าง""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
113,56,99,1,1,1/8/99/113/,\N,"ir.actions.act_window,122","{""en_US"": ""GIF favorite"", ""th_TH"": ""GIF รายการโปรด""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
114,2,8,1,1,1/8/114/,\N,\N,"{""en_US"": ""Activities"", ""th_TH"": ""กิจกรรม""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
115,10,114,1,1,1/8/114/115/,\N,"ir.actions.act_window,129","{""en_US"": ""Activity Overview"", ""th_TH"": ""ภาพรวมกิจกรรม""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
116,20,114,1,1,1/8/114/116/,\N,"ir.actions.act_window,128","{""en_US"": ""Activity Types"", ""th_TH"": ""ประเภทกิจกรรม""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
117,30,114,1,1,1/8/114/117/,\N,"ir.actions.act_window,132","{""en_US"": ""Activity Plans"", ""th_TH"": ""แผนกิจกรรม""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
119,10,83,1,1,83/119/,\N,\N,"{""en_US"": ""Technical"", ""th_TH"": ""ทางเทคนิค""}",t,2026-03-18 05:03:38.577538,2026-03-29 06:22:24.936134
121,3,8,1,1,1/8/121/,\N,\N,"{""en_US"": ""Phone / SMS"", ""th_TH"": ""โทรศัพท์ / SMS""}",t,2026-03-18 05:03:49.366114,2026-03-29 06:22:34.500012
122,3,121,1,1,1/8/121/122/,\N,"ir.actions.act_window,165","{""en_US"": ""Phone Blacklist"", ""th_TH"": ""แบล็คลิสต์โทรศัพท์""}",t,2026-03-18 05:03:49.366114,2026-03-29 06:22:34.500012
123,26,8,1,1,1/8/123/,\N,\N,"{""en_US"": ""Privacy"", ""th_TH"": ""ความเป็นส่วนตัว""}",t,2026-03-18 05:03:50.972707,2026-03-29 06:22:36.196083
124,1,123,1,1,1/8/123/124/,\N,"ir.actions.act_window,170","{""en_US"": ""Privacy Logs"", ""th_TH"": ""บันทึกความเป็นส่วนตัว""}",t,2026-03-18 05:03:50.972707,2026-03-29 06:22:36.196083
125,1,121,1,1,1/8/121/125/,\N,"ir.actions.act_window,216","{""en_US"": ""SMS"", ""th_TH"": ""SMS""}",t,2026-03-18 05:03:57.809706,2026-03-29 06:22:43.268792
126,2,121,1,1,1/8/121/126/,\N,"ir.actions.act_window,218","{""en_US"": ""SMS Templates"", ""th_TH"": ""เทมเพลต SMS""}",t,2026-03-18 05:03:57.809706,2026-03-29 06:22:43.268792
127,50,10,1,1,1/8/10/127/,\N,"ir.actions.act_window,220","{""en_US"": ""Snailmail Letters"", ""th_TH"": ""จดหมาย Snailmail""}",t,2026-03-18 05:04:00.609506,2026-03-29 06:22:45.640543
128,80,10,1,1,1/8/10/128/,\N,"ir.actions.act_window,222","{""en_US"": ""Digest Emails"", ""th_TH"": ""อีเมลสรุป""}",t,2026-03-18 05:04:01.483532,2026-03-29 06:22:46.803546
129,81,10,1,1,1/8/10/129/,\N,"ir.actions.act_window,223","{""en_US"": ""Digest Tips"", ""th_TH"": ""เคล็ดลับย่อย""}",t,2026-03-18 05:04:01.483532,2026-03-29 06:22:46.803546
130,55,\N,1,1,130/,"account,static/description/icon.png",\N,"{""en_US"": ""Invoicing"", ""th_TH"": ""ออกใบแจ้งหนี้""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
131,1,323,1,1,323/131/,\N,"ir.actions.act_window,304","{""en_US"": ""Dashboard"", ""th_TH"": ""แดชบอร์ด""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
132,2,323,1,1,323/132/,\N,\N,"{""en_US"": ""Customers"", ""th_TH"": ""ลูกค้า""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
133,1,132,1,1,323/132/133/,\N,"ir.actions.act_window,265","{""en_US"": ""Invoices"", ""th_TH"": ""การแจ้งหนี้""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
134,2,132,1,1,323/132/134/,\N,"ir.actions.act_window,266","{""en_US"": ""Credit Notes"", ""th_TH"": ""ใบลดหนี้""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
135,15,132,1,1,323/132/135/,\N,"ir.actions.act_window,240","{""en_US"": ""Payments"", ""th_TH"": ""การชำระเงิน""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
136,100,132,1,1,323/132/136/,\N,"ir.actions.act_window,291","{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
137,110,132,1,1,323/132/137/,\N,"ir.actions.act_window,302","{""en_US"": ""Customers"", ""th_TH"": ""ลูกค้า""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
138,3,323,1,1,323/138/,\N,\N,"{""en_US"": ""Vendors"", ""th_TH"": ""ผู้จำหน่าย""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
139,1,138,1,1,323/138/139/,\N,"ir.actions.act_window,268","{""en_US"": ""Bills"", ""th_TH"": ""ใบเรียกเก็บเงิน""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
140,2,138,1,1,323/138/140/,\N,"ir.actions.act_window,269","{""en_US"": ""Refunds"", ""th_TH"": ""การคืนเงิน""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
141,20,138,1,1,323/138/141/,\N,"ir.actions.act_window,241","{""en_US"": ""Payments"", ""th_TH"": ""การชำระเงิน""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
142,100,138,1,1,323/138/142/,\N,"ir.actions.act_window,292","{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
143,200,138,1,1,323/138/143/,\N,"ir.actions.act_window,303","{""en_US"": ""Vendors"", ""th_TH"": ""ผู้จำหน่าย""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
144,4,323,1,1,323/144/,\N,\N,"{""en_US"": ""Accounting"", ""th_TH"": ""การบัญชี""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
145,0,144,1,1,323/144/145/,\N,\N,"{""en_US"": ""Transactions"", ""th_TH"": ""ธุรกรรม""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
146,1,145,1,1,323/144/145/146/,\N,"ir.actions.act_window,262","{""en_US"": ""Journal Entries"", ""th_TH"": ""รายการบันทึกสมุดรายวัน""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
147,31,145,1,1,323/144/145/147/,\N,"ir.actions.act_window,155","{""en_US"": ""Analytic Items"", ""th_TH"": ""รายการวิเคราะห์""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
148,20,144,1,1,323/144/148/,\N,\N,"{""en_US"": ""Closing"", ""th_TH"": ""ปิด""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
149,7,323,1,1,323/149/,\N,\N,"{""en_US"": ""Review"", ""th_TH"": ""รีวิว""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
150,20,149,1,1,323/149/150/,\N,\N,"{""en_US"": ""Control"", ""th_TH"": ""ควบคุม""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
151,6,150,1,1,323/149/150/151/,\N,"ir.actions.act_window,261","{""en_US"": ""Journal Items"", ""th_TH"": ""รายการบันทึก""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
152,60,149,1,1,323/149/152/,\N,\N,"{""en_US"": ""Logs"", ""th_TH"": ""บันทึก""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
153,20,323,1,1,323/153/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
154,3,153,1,1,323/153/154/,\N,\N,"{""en_US"": ""Partner Reports"", ""th_TH"": ""รายงานพาร์ทเนอร์""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
156,5,153,1,1,323/153/156/,\N,\N,"{""en_US"": ""Management"", ""th_TH"": ""การจัดการ""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
158,10,156,1,1,323/153/156/158/,\N,"ir.actions.act_window,293","{""en_US"": ""Analytic Report"", ""th_TH"": ""รายงานวิเคราะห์""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
160,35,323,1,1,323/160/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
161,0,160,1,1,323/160/161/,\N,"ir.actions.act_window,299","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:24:54.73921
171,9,162,1,1,323/160/162/171/,\N,"ir.actions.act_window,296","{""en_US"": ""Cash Roundings"", ""th_TH"": ""การปัดเศษเงินสด""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
172,20,160,1,1,323/160/172/,\N,\N,"{""en_US"": ""Invoicing"", ""th_TH"": ""ออกใบแจ้งหนี้""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
173,10,172,1,1,323/160/172/173/,\N,"ir.actions.act_window,288","{""en_US"": ""Payment Terms"", ""th_TH"": ""เงื่อนไขการชําระเงิน""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
174,20,172,1,1,323/160/172/174/,\N,"ir.actions.act_window,307","{""en_US"": ""Incoterms"", ""th_TH"": ""Incoterms""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
175,30,172,1,1,323/160/172/175/,\N,"ir.actions.act_window,183","{""en_US"": ""Product Categories"", ""th_TH"": ""หมวดหมู่สินค้า""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
176,30,160,1,1,323/160/176/,\N,\N,"{""en_US"": ""Online Payments"", ""th_TH"": ""การชำระเงินออนไลน์""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
177,40,160,1,1,323/160/177/,\N,\N,"{""en_US"": ""Analytic Accounting"", ""th_TH"": ""บัญชีวิเคราะห์""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
178,10,177,1,1,323/160/177/178/,\N,"ir.actions.act_window,159","{""en_US"": ""Analytic Distribution Models"", ""th_TH"": ""โมเดลการกระจายการวิเคราะห์""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
179,20,177,1,1,323/160/177/179/,\N,"ir.actions.act_window,157","{""en_US"": ""Analytic Accounts"", ""th_TH"": ""บัญชีวิเคราะห์""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
180,30,177,1,1,323/160/177/180/,\N,"ir.actions.act_window,158","{""en_US"": ""Analytic Plans"", ""th_TH"": ""แผนการวิเคราะห์""}",t,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331
183,37,\N,1,1,183/,"spreadsheet_dashboard,static/description/icon.png","ir.actions.client,311","{""en_US"": ""Dashboards"", ""th_TH"": ""แดชบอร์ด""}",t,2026-03-18 05:04:17.892116,2026-03-29 06:23:02.264041
184,1,183,1,1,183/184/,\N,"ir.actions.client,311","{""en_US"": ""Dashboards"", ""th_TH"": ""แดชบอร์ด""}",t,2026-03-18 05:04:17.892116,2026-03-29 06:23:02.264041
185,150,183,1,1,183/185/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-03-18 05:04:17.892116,2026-03-29 06:23:02.264041
186,10,185,1,1,183/185/186/,\N,"ir.actions.act_window,312","{""en_US"": ""Dashboards"", ""th_TH"": ""แดชบอร์ด""}",t,2026-03-18 05:04:17.892116,2026-03-29 06:23:02.264041
191,65,148,1,1,323/144/148/191/,\N,"ir.actions.act_window,321","{""en_US"": ""Reconcile"", ""th_TH"": ""กระทบยอด""}",t,2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619
192,10,162,1,1,323/160/162/192/,\N,"ir.actions.act_window,316","{""en_US"": ""Account Tags"", ""th_TH"": ""แท็กบัญชี""}",t,2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619
193,10,162,1,1,323/160/162/193/,\N,"ir.actions.act_window,317","{""en_US"": ""Account Groups"", ""th_TH"": ""กลุ่มบัญชี""}",t,2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619
194,10,162,1,1,323/160/162/194/,\N,"ir.actions.act_window,318","{""en_US"": ""Fiscal Years"", ""th_TH"": ""ปีงบประมาณ""}",t,2026-03-18 05:04:19.213591,2026-03-29 06:24:40.849619
196,10,176,1,1,323/160/176/196/,\N,"ir.actions.act_window,226","{""en_US"": ""Payment Providers"", ""th_TH"": ""ผู้ให้บริการชำระเงิน""}",t,2026-03-18 05:04:23.216988,2026-03-29 06:23:13.400823
197,15,176,1,1,323/160/176/197/,\N,"ir.actions.act_window,227","{""en_US"": ""Payment Methods"", ""th_TH"": ""วิธีการชำระเงิน""}",t,2026-03-18 05:04:23.216988,2026-03-29 06:23:13.400823
198,20,176,1,1,323/160/176/198/,\N,"ir.actions.act_window,230","{""en_US"": ""Payment Tokens"", ""th_TH"": ""โทเค็นการชำระเงิน""}",t,2026-03-18 05:04:23.216988,2026-03-29 06:23:13.400823
199,25,176,1,1,323/160/176/199/,\N,"ir.actions.act_window,228","{""en_US"": ""Payment Transactions"", ""th_TH"": ""ธุรกรรมการชำระเงิน""}",t,2026-03-18 05:04:23.216988,2026-03-29 06:23:13.400823
200,20,162,1,1,323/160/162/200/,\N,"ir.actions.act_window,338","{""en_US"": ""Online Synchronization"", ""th_TH"": ""การซิงโครไนซ์ออนไลน์""}",t,2026-03-18 05:04:25.828127,2026-03-29 06:24:46.842904
202,8,162,1,1,323/160/162/202/,\N,"ir.actions.act_window,369","{""en_US"": ""Tax Units"", ""th_TH"": ""หน่วยภาษี""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
203,10,154,1,1,323/153/154/203/,\N,"ir.actions.client,351","{""en_US"": ""Partner Ledger"", ""th_TH"": ""สมุดบัญชีแยกประเภทคู่ค้า""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
204,10,154,1,1,323/153/154/204/,\N,"ir.actions.client,348","{""en_US"": ""Aged Receivable"", ""th_TH"": ""อายุบัญชีลูกหนี้""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
205,10,154,1,1,323/153/154/205/,\N,"ir.actions.client,349","{""en_US"": ""Aged Payable"", ""th_TH"": ""อายุบัญชีเจ้าหนี้""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
207,10,206,1,1,323/153/206/207/,\N,"ir.actions.client,350","{""en_US"": ""Trial Balance"", ""th_TH"": ""งบทดลอง""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
208,10,206,1,1,323/153/206/208/,\N,"ir.actions.client,346","{""en_US"": ""General Ledger"", ""th_TH"": ""บัญชีแยกประเภททั่วไป""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
209,10,155,1,1,323/153/155/209/,\N,"ir.actions.client,344","{""en_US"": ""Tax Report"", ""th_TH"": ""รายงานภาษี""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
210,20,155,1,1,323/153/155/210/,\N,"ir.actions.client,354","{""en_US"": ""EC Sales List"", ""th_TH"": ""รายการขาย EC""}",f,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
211,10,159,1,1,323/153/159/211/,\N,"ir.actions.client,341","{""en_US"": ""Balance Sheet"", ""th_TH"": ""งบดุล""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
212,10,159,1,1,323/153/159/212/,\N,"ir.actions.client,343","{""en_US"": ""Profit and Loss"", ""th_TH"": ""กำไรขาดทุน""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
213,10,159,1,1,323/153/159/213/,\N,"ir.actions.client,340","{""en_US"": ""Cash Flow Statement"", ""th_TH"": ""งบกระแสเงินสด""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
214,10,156,1,1,323/153/156/214/,\N,"ir.actions.client,342","{""en_US"": ""Executive Summary"", ""th_TH"": ""ข้อมูลสรุป""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
215,10,162,1,1,323/160/162/215/,\N,"ir.actions.act_window,358","{""en_US"": ""Accounting Reports"", ""th_TH"": ""รายงานทางบัญชี""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
216,10,162,1,1,323/160/162/216/,\N,"ir.actions.act_window,359","{""en_US"": ""Horizontal Groups"", ""th_TH"": ""กลุ่มแนวนอน:""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
218,12,162,1,1,323/160/162/218/,\N,"ir.actions.act_window,361","{""en_US"": ""Financial Budgets"", ""th_TH"": ""งบประมาณทางการเงิน""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
219,10,150,1,1,323/149/150/219/,\N,"ir.actions.client,345","{""en_US"": ""Journal Audit"", ""th_TH"": ""การตรวจสอบสมุดรายวัน""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
220,30,149,1,1,323/149/220/,\N,\N,"{""en_US"": ""Audit"", ""th_TH"": ""ตรวจสอบบัญชี""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
222,40,149,1,1,323/149/222/,\N,\N,"{""en_US"": ""Inventory"", ""th_TH"": ""สินค้าคงคลัง""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
227,10,162,1,1,323/160/162/227/,\N,"ir.actions.act_window,371","{""en_US"": ""Checks"", ""th_TH"": ""ตรวจสอบ""}",t,2026-03-18 05:04:27.13783,2026-03-29 06:24:47.586321
228,30,\N,1,1,228/,"sale_management,static/description/icon.png",\N,"{""en_US"": ""Sales"", ""th_TH"": ""การขาย""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:51.561886
229,10,228,1,1,228/229/,\N,\N,"{""en_US"": ""Orders"", ""th_TH"": ""คำสั่ง""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
230,10,229,1,1,228/229/230/,\N,"ir.actions.act_window,398","{""en_US"": ""Quotations"", ""th_TH"": ""ใบเสนอราคา""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
231,20,229,1,1,228/229/231/,\N,"ir.actions.act_window,397","{""en_US"": ""Orders"", ""th_TH"": ""คำสั่ง""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
232,30,229,1,1,228/229/232/,\N,"ir.actions.act_window,199","{""en_US"": ""Sales Teams"", ""th_TH"": ""ทีมขาย""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
233,40,229,1,1,228/229/233/,\N,"ir.actions.act_window,302","{""en_US"": ""Customers"", ""th_TH"": ""ลูกค้า""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
234,20,228,1,1,228/234/,\N,\N,"{""en_US"": ""To Invoice"", ""th_TH"": ""ออกใบแจ้งหนี้""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
235,10,234,1,1,228/234/235/,\N,"ir.actions.act_window,400","{""en_US"": ""Orders to Invoice"", ""th_TH"": ""คำสั่งซื้อที่จะออกใบแจ้งหนี้""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
236,20,234,1,1,228/234/236/,\N,"ir.actions.act_window,401","{""en_US"": ""Orders to Upsell"", ""th_TH"": ""คำสั่งซื้อเพื่อการขายเพิ่มยอด""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
237,30,228,1,1,228/237/,\N,\N,"{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
238,10,237,1,1,228/237/238/,\N,"ir.actions.act_window,413","{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
239,20,237,1,1,228/237/239/,\N,"ir.actions.act_window,179","{""en_US"": ""Product Variants"", ""th_TH"": ""ตัวแปรสินค้า""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
240,30,237,1,1,228/237/240/,\N,"ir.actions.act_window,185","{""en_US"": ""Pricelists"", ""th_TH"": ""รายการราคา""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
241,40,228,1,1,228/241/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
242,10,241,1,1,228/241/242/,\N,"ir.actions.act_window,382","{""en_US"": ""Sales"", ""th_TH"": ""การขาย""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
243,20,241,1,1,228/241/243/,\N,"ir.actions.act_window,383","{""en_US"": ""Salespersons"", ""th_TH"": ""พนักงานขาย""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
244,30,241,1,1,228/241/244/,\N,"ir.actions.act_window,384","{""en_US"": ""Products"", ""th_TH"": ""สินค้า""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
245,40,241,1,1,228/241/245/,\N,"ir.actions.act_window,385","{""en_US"": ""Customers"", ""th_TH"": ""ลูกค้า""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
246,50,228,1,1,228/246/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
247,10,246,1,1,228/246/247/,\N,"ir.actions.act_window,395","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943
